id,symbol,name,isin
3168,526161,Spenta International Ltd,INE175C01018
3243,SPENTEX,Spentex Industries Ltd,INE376C01020
4717,526827,Spice Islands Apparels Ltd,INE882D01017
3367,SPICEJET,SpiceJet Ltd,INE285B01017
67909,540084,Spicy Entertainment & Media Ltd,INE592O01019
66183,539168,Spisys Ltd,INE805E01016
3598,SPLIL,SPL Industries Ltd,INE978G01016
3088,SMPL,Splendid Metal Products Ltd,INE215G01021
3348,SPMLINFRA,SPML Infra Ltd,INE937A01023
6676,539221,Sportking India Ltd,INE885H01011
65216,540079,Sprayking Agro Equipment Ltd,INE537U01011
6958,501479,Springform Technology Ltd,INE02ZA01012
44282,538402,SPS Finquest Ltd,INE502O01018
4884,530177,SPS International Ltd,INE758B01013
1717,512221,SPV Global Trading Ltd,INE177E01010
5909,526532,Square Four Projects India Ltd,INE716K01012
4981,530037,Sree Jayalakshmi Autospin Ltd,INE618F01010
27483,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Ltd,INE917H01012
2909,514248,Sreechem Resins Ltd,INE377C01010
30337,SREEL,Sreeleathers Ltd,INE099F01013
2787,SREINFRA,SREI Infrastructure Finance Ltd,INE872A01014
6566,539217,Srestha Finvest Ltd,INE606K01023
513,SRF,SRF Ltd,INE647A01010
42562,534680,SRG Housing Finance Ltd,INE559N01010
6113,SABTN,Sri Adhikari Brothers Television Network Ltd,INE416A01036
65252,538863,Sri Amarnath Finance Ltd,INE985Q01010
7180,507918,Sri Arumuga Enterprise Ltd,INE240L01011
2182,518053,Sri Chakra Cement Ltd,INE827D01020
4610,521236,Sri Ganapathy Mills Company Ltd,INE488F01018
5516,HAVISHA,Sri Havisha Hospitality & Infrastructure Ltd,INE293B01029
4270,514442,Sri KPR Industries Ltd,INE009C01019
66582,539363,Sri Krishna Constructions (India) Ltd,INE094T01015
3901,521161,Sri Lakshmi Saraswathi Textiles (Arni) Ltd,INE456D01010
4696,521234,Sri Nachammai Cotton Mills Ltd,INE443E01016
5138,530667,Sri Nandaa Spinners Ltd,INE836E01011
5411,521178,Sri Ramakrishna Mills (Coimbatore) Ltd,INE306D01017
2033,515081,Sri Vajra Granites Ltd,INE047H01018
3885,SRIPIPES,Srikalahasthi Pipes Ltd,INE943C01027
3414,SRISHTIVID,Srishti Video Corp Ltd,
6759,531536,Sriven Multi-Tech Ltd,INE004B01012
1142,523222,SRM Energy Ltd,INE173J01018
37065,536799,SRS Finance Ltd,INE002J01027
38761,SRSLTD,SRS Ltd,INE219H01039
6292,533305,SRS Real Infrastructure Ltd,INE953I01023
7917,540914,SRU Steels Ltd,INE425C01017
4059,521172,SSM Mills Ltd,
5998,530821,SSPDL Ltd,INE838C01011
60838,539026,SSPN Finance Ltd,INE820R01017
14691,STAMPEDE,Stampede Capital Ltd,INE224E01028
71638,SCAPDVR,Stampede Capital Ltd-DVR,INE224E01036
527,STANDRDBAT,Standard Batteries Ltd,INE502C01039
4606,511700,Standard Capital Markets Ltd,INE625D01010
40129,STAN,Standard Chartered PLC,INE028L21018
529,SIL,Standard Industries Ltd,INE173A01025
1948,523351,Standard Shoe Sole & Mould India Ltd,INE888N01013
3288,526231,Standard Surfactants Ltd,INE307D01015
531,505382,Stanford Engineering Ltd,
5282,530931,Stanpacks (India) Ltd,INE457D01018
1092,506105,Stanrose Mafatlal Investment & Finance Ltd,INE441L01015
4440,520149,Stanrose Mafatlal Lubechem Ltd,INE521D01011
27763,STARCEMENT,Star Cement Ltd,INE460H01021
5413,539255,Star Delta Transformers Ltd,INE541K01014
2165,STARPAPER,Star Paper Mills Ltd,INE733A01018
7012,531616,Starcom Information Technology Ltd,INE347I01010
70386,540492,Starline Precious Stone Ltd,INE594W01026
45167,538733,Starlit Power Systems Ltd,INE909P01012
4500,517548,Starlite Components Ltd,INE035C01022
4547,ABGHEAVY,Starlog Enterprises Ltd,INE580C01019
19912,512381,Startech Finance Ltd,INE992I01013
1375,SBIN,State Bank of India,INE062A01020
2300,STCINDIA,State Trading Corporation of India Ltd,INE655A01013
2299,SAIL,Steel Authority of India Ltd,INE114A01011
6044,STEELCITY,Steel City Securities Ltd,INE395H01011
21196,STEELXIND,Steel Exchange India Ltd,INE503B01013
1339,513173,Steel Strips Infrastructures Ltd,INE205F01016
532,504717,Steel Strips Ltd,INE01RN01014
1338,SSWL,Steel Strips Wheels Ltd,INE802C01017
3496,513517,Steelcast Ltd,INE124E01020
3086,STEELCOGUJ,Steelco Gujarat Ltd,INE629B01024
17208,STEL,STEL Holdings Ltd,INE577L01016
3097,526071,Stellant Securities (India) Ltd,INE395F01023
43827,536738,Stellar Capital Services Ltd,INE325P01011
13832,531509,Step Two Corporation Ltd,INE623D01015
2314,512215,Stephanotis Finance Ltd,INE902L01016
74090,SWSOLAR,Sterling & Wilson Solar Ltd,INE00M201021
1896,STERLINBIO,Sterling Biotech Ltd,INE324C01038
4038,526500,Sterling Green Woods Ltd,INE398F01019
1592,508963,Sterling Guaranty & Finance Ltd,INE668Y01016
2215,508998,Sterling International Enterprises Ltd,INE696C01021
3680,513575,Sterling Powergensys Ltd,INE067E01013
5110,STERTOOLS,Sterling Tools Ltd,INE334A01023
7344,531901,Sterling Webnet Ltd,INE313B01025
21331,STRTECH,Sterlite Technologies Ltd,INE089C01029
761,504960,Stewarts & Lloyds of India Ltd,INE356D01012
974,STINDIA,STI India Ltd,INE090C01019
4333,517492,STI Products India Ltd,INE205G01014
23869,SGL,STL Global Ltd,INE353H01010
762,522085,Stone India Ltd,INE290C01015
534,504959,Stovec Industries Ltd,INE755D01015
5378,530495,Stratmont Industries Ltd,INE473C01025
16996,STAR,Strides Pharma Science Ltd,INE939A01011
5169,530611,Sturdy Industries Ltd,INE134F01026
4888,526951,Stylam Industries Ltd,INE239C01012
14155,SUBEX,Subex Ltd,INE754A01014
43129,536671,Subh Tex (India) Ltd,INE427O01018
4915,530231,Subhash Silk Mills Ltd,INE690D01014
4601,512632,Subhlaxmi Exports Ltd,
1121,SUBROS,Subros Ltd,INE287B01021
7524,511024,Subway Finance And Investment Company Ltd,INE033F01012
2148,512075,Suchak Trading Ltd,INE035G01015
26395,538714,Suchitra Finance & Trading Company Ltd,INE475D01010
1197,506003,Sudal Industries Ltd,INE618D01015
808,SUDARSCHEM,Sudarshan Chemical Industries Ltd,INE659A01023
3972,526530,Sudev Industries Ltd,INE670C01018
3478,SUDITIND,Suditi Industries Ltd,INE691D01012
14457,540318,Sueryaa Knitwear Ltd,INE249U01013
4529,511654,Sugal & Damani Share Brokers Ltd,INE309D01011
74085,542683,Suich Industries Ltd,INE00CU01013
26398,539117,Sujala Trading & Holdings Ltd,INE029H01016
1580,532170,Sujan Trading & Finance Co Ltd,
1623,SUJANAUNI,Sujana Universal Industries Ltd,INE216G01011
1928,524542,Sukhjit Starch & Chemicals Ltd,INE450E01011
24471,508969,Sulabh Engineers & Services Ltd,INE673M01029
1736,SUMANMOTEL,Suman Motels Ltd,INE723A01019
5033,530419,Sumedha Fiscal Services Ltd,INE886B01012
2705,SUMEETINDS,Sumeet Industries Ltd,INE235C01010
5083,530445,Sumeru Industries Ltd,INE764B01029
73121,SUMIT,Sumit Woods Ltd,INE748Z01013
23986,SUMICHEM,Sumitomo Chemical India Ltd,INE258G01013
15108,SUMMITSEC,Summit Securities Ltd,INE519C01017
7514,532070,Sumuka Agro Industries Ltd,INE311N01016
7919,532154,Sun & Shine Worldwide Ltd,INE560F01014
5293,531013,Sun Granite Export Ltd,INE032M01010
27675,SPARC,Sun Pharma Advanced Research Company Ltd,INE232I01014
4325,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,INE044A01036
72525,542025,Sun Retail Ltd,INE206Z01012
3570,517403,Sun Source (India) Ltd,INE320F01013
4391,SUNSTRCHEM,Sun Star Chemicals Ltd,
7145,531752,Sun Techno Overseas Ltd,INE703D01023
15228,SUNTV,Sun TV Network Ltd,INE424H01027
5181,530763,Sunbright Stock Broking Ltd,INE476D01026
66224,539526,Suncare Traders Ltd,INE452S01025
5018,530795,Suncity Synthetics Ltd,INE584D01019
537,SUNDRMBRAK,Sundaram Brake Linings Ltd,INE073D01013
538,SUNCLAYLTD,Sundaram Clayton Ltd,INE105A01035
17732,SUNDARMHLD,Sundaram Finance Holdings Ltd,INE202Z01029
540,SUNDARMFIN,Sundaram Finance Ltd,INE660A01013
6986,SUNDARAM,Sundaram Multi Pap Ltd,INE108E01023
539,SUNDRMFAST,Sundram Fasteners Ltd,INE387A01021
6187,531260,Sunedison Infrastructure Ltd,INE332F01018
1065,SUNFLAG,Sunflag Iron & Steel Company Ltd,INE947A01014
6655,531433,Sungold Capital Ltd,INE271D01013
42274,541799,Sungold Media & Entertainment Ltd,INE266S01011
5278,530953,Sunil Agro Foods Ltd,INE224D01012
6447,537253,Sunil Healthcare Ltd,INE671C01016
27172,SUNILHITEC,Sunil Hitech Engineers Ltd,INE305H01028
4525,521232,Sunil Industries Ltd,INE124M01015
7444,531945,Sunitee Chemicals Ltd,INE714C01022
2133,523425,Sunraj Diamond Exports Ltd,INE459D01014
3467,506615,Sunrise Asian Ltd,INE917D01011
15928,501110,Sunrise Industrial Traders Ltd,INE371U01015
3424,SUNRISESEC,Sunrise Liquidity Ltd,INE190B01019
6029,530845,Sunshield Chemicals Ltd,INE199E01014
6689,539574,Sunshine Capital Ltd,INE974F01017
43130,535141,Sunstar Realty Development Ltd,INE338O01025
6838,SUNTECK,Sunteck Realty Ltd,INE805D01034
5299,530735,Super Bakers (India) Ltd,INE897A01011
5223,530883,Super Crop Safe Ltd,INE366G01022
7176,531699,Super Domestic Machines Ltd,INE215Q01012
39524,540269,Super Fine Knitters Ltd,INE459U01018
1248,SUPER,Super Sales India Ltd,INE091C01017
1905,SUPERSPIN,Super Spinning Mills Ltd,INE662A01027
2772,503297,Super Syncotex (India) Ltd,INE542D01017
3146,523842,Super Tannery Ltd,INE460D01038
1706,SUPERHOUSE,Superhouse Ltd,INE712B01010
67980,539835,Superior Finlease Ltd,INE574R01010
3796,519234,Superior Industrial Enterprises Ltd,INE843L01012
45791,780008,Supernova Advertising Ltd,INE018Q01010
73051,541701,Supershakti Metaliks Ltd,INE00SY01011
3854,512311,Superspace Infrastructure Ltd,INE401F01037
4214,517490,Superstar Welding Industries Ltd,
3163,526133,Supertex Industries Ltd,INE881B01054
23995,540168,Supra Pacific Management Consultancy Ltd,INE268T01015
4055,511539,Supra Trends Ltd,INE533B01028
6045,SUPRAJIT,Suprajit Engineering Ltd,INE399C01030
7971,SIIL,Supreme (India) Impex Ltd,INE971P01012
34869,SUPREMEENG,Supreme Engineering Ltd,INE319Z01013
5122,530677,Supreme Holdings & Hospitality Ltd,INE822E01011
541,SUPREMEIND,Supreme Industries Ltd,INE195A01028
27272,SUPREMEINF,Supreme Infrastructure India Ltd,INE550H01011
3608,SUPPETRO,Supreme Petrochem Ltd,INE663A01017
14138,SUPREMETEX,Supreme Tex Mart Ltd,INE651G01027
41289,534733,Supremex Shine Steels Ltd,INE175N01023
3274,526211,Suraj Industries Ltd,INE170U01011
6970,531638,Suraj Ltd,INE713C01016
2885,518075,Suraj Products Ltd,INE069E01019
5600,SURANACORP,Surana Corporation Ltd,INE357D01010
3897,SURANAIND,Surana Industries Ltd,INE659D01019
35848,SURANASOL,Surana Solar Ltd,INE272L01022
4416,SURANAT&P,Surana Telecom and Power Ltd,INE130B01031
73364,SURANI,Surani Steel Tubes Ltd,INE01ZJ01015
4927,530185,Surat Textile Mills Ltd,INE936A01025
3787,514260,Surbhi Industries Ltd,INE899E01019
69034,WEWIN,Surevin BPO Services Ltd,INE082W01014
1342,507854,Surlux Diagnostic Ltd,
2380,523515,Surlux Mediquip Ltd,
5032,530501,Survodaya Labs Ltd,
14778,532874,Surya Chakra Power Corporation Ltd,INE274I01016
7208,532028,Surya Funcity Ltd,INE122F01013
26557,539253,Surya India Ltd,INE446E01019
2479,517275,Surya Morphy Richards Ltd,
445,SURYAROSNI,Surya Roshni Ltd,INE335A01012
29882,533101,Suryaamba Spinning Mills Ltd,INE360J01011
1497,511185,Suryakrupa Finance Ltd,INE381N01019
1952,SURYALAXMI,Suryalakshmi Cotton Mills Ltd,INE713B01026
1733,514138,Suryalata Spinning Mills Ltd,INE132C01027
1755,SURYVANSPG,Suryavanshi Spinning Mills Ltd,INE431C01023
4750,519604,Suryo Foods & Industries Ltd,INE565E01016
13805,531920,Suryoday Allo-Metal Powders Ltd,INE804C01013
1667,501178,Suryodaya Investment & Trading Co. Ltd,
1747,506192,Sushree Trading Ltd,
27375,SUTLEJTEX,Sutlej Textiles and Industries Ltd,INE645H01027
45895,SUULD,Suumaya Lifestyle Ltd,INE591Q01016
4916,SUVEN,Suven Life Sciences Ltd,INE495B01038
74679,SUVENPHAR,Suven Pharmaceuticals Ltd,INE03QK01018
13454,531640,Suvidha Infraestate Corporation Ltd,INE936N01010
43958,537259,Suyog Telematics Ltd,INE442P01014
13872,SUZLON,Suzlon Energy Ltd,INE040H01021
5367,531885,SVA India Ltd,INE763K01014
1711,SVADMILLS,Svadeshi Mills Company Ltd,
2749,523722,Svam Software Ltd,INE119B01018
19908,503624,Svaraj Trading & Agencies Ltd,INE406N01014
54036,539911,Svarnim Trade Udyog Ltd,INE730R01034
3605,ATVPETRO,SVC Industries Ltd,INE038B01010
7072,512449,SVC Resources Ltd,INE254H01044
24588,505590,SVP Global Ventures Ltd,INE308E01011
64816,539041,SVP Housing Ltd,INE369Q01017
6621,503659,SW Investments Ltd,INE948K01011
1682,506863,Swadeshi Industries & Leasing Ltd,INE716M01034
543,503816,Swadeshi Polytex Ltd,INE243N01029
6173,531909,Swagruha Infrastructure Ltd,INE587J01027
66950,539406,Swagtam Trading & Services Ltd,INE150R01019
2117,SWANENERGY,Swan Energy Ltd,INE665A01038
1344,SWARAJENG,Swaraj Engines Ltd,INE277A01016
5294,531003,Swarna Securities Ltd,INE595G01018
3452,526365,Swarnsarita Gems Ltd,INE967A01012
7679,512257,Swasti Vinayaka Art & Heritage Corporation Ltd,INE895A01023
595,510245,Swasti Vinayaka Synthetics Ltd,INE804A01025
1444,501386,Swastik Safe Deposit & Investments Ltd,INE094R01019
5173,530585,Swastika Investmart Ltd,INE691C01014
6649,SWELECTES,Swelect Energy Systems Ltd,INE409B01013
1229,517201,Switching Technologies Gunther Ltd,INE311D01017
4917,530217,Swojas Energy Foods Ltd,INE295B01016
6967,512359,Sword-Edge Commercials Ltd,INE093G01014
13019,531499,Sybly Industries Ltd,INE080D01042
64838,539682,Sylph Education Solutions Ltd,INE622Q01019
3701,511447,Sylph Technologies Ltd,INE706F01013
54848,539278,Symbiox Investment & Trading Co Ltd,INE653R01012
3465,SYMPHONY,Symphony Ltd,INE225D01027
3544,524470,Syncom Formulations (India) Ltd,INE312C01025
30252,SYNCOM,Syncom Healthcare Ltd,INE602K01014
5638,SYNDIBANK,Syndicate Bank,INE667A01018
5502,531115,Synergy Cosmetics (Exim) Ltd,INE198D01018
73221,541929,Synergy Green Industries Ltd,INE00QT01015
25767,SYNGENE,Syngene International Ltd,INE398R01022
3233,513307,Synthiko Foils Ltd,INE363L01029
6001,531173,Syschem (India) Ltd,INE121D01036
67782,539842,Sysco Industries Ltd,INE410U01011
3845,526506,Systematix Corporate Services Ltd,INE356B01016
6601,531432,Systematix Securities Ltd,INE07P301011
4755,522294,T & I Global Ltd,INE811B01010
1765,TTL,T T Ltd,INE592B01016
22092,532444,T. Spiritual World Ltd,INE541C01037
24061,TVTODAY,T.V. Today Network Ltd,INE038F01029
66569,539956,TAAL Enterprises Ltd,INE524T01011
26670,537392,Taaza International Ltd,INE392H01018
4109,519483,Tai Industries Ltd,INE358D01018
979,TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd,INE123C01018
20754,TAJGVK,TajGVK Hotels & Resorts Ltd,INE586B01026
27715,TAKE,Take Solutions Ltd,INE142I01023
549,TALBROAUTO,Talbros Automotive Components Ltd,INE187D01011
7713,538987,Talbros Engineering Ltd,INE717E01013
37382,TALWALKARS,Talwalkars Better value Fitness Ltd,INE502K01016
69486,TALWGYM,Talwalkars Healthclubs Ltd,INE627Z01019
29932,533170,Tamboli Capital Ltd,INE864J01012
12122,TNPL,Tamil Nadu Newsprint & Papers Ltd,INE107A01015
848,TNPETRO,Tamil Nadu Petro Products Ltd,INE148A01019
2129,TNTELE,Tamil Nadu Telecommunications Ltd,INE141D01018
2196,523443,Tamilnad Hospital Ltd,
2660,521038,Tamilnadu Jai Bharath Mills Ltd,INE868H01017
3632,513540,Tamilnadu Steel Tubes Ltd,INE176E01012
3755,TANEJAERO,Taneja Aerospace & Aviation Ltd,INE692C01020
548,TANFACIND,Tanfac Industries Ltd,INE639B01015
24392,TANLA,Tanla Solutions Ltd,INE483C01032
22835,TANTIACONS,Tantia Constructions Ltd,INE388G01018
69448,540332,Tanvi Foods (India) Ltd,INE978V01015
1810,505685,Taparia Tools Ltd,INE614R01014
72091,TARACHAND,Tara Chand Logistic Solutions Ltd,INE555Z01012
40258,TARAJEWELS,Tara Jewels Ltd,INE799L01016
3299,519285,Tarai Foods Ltd,INE906C01016
45496,538287,Tarang Projects & Consultant Ltd,INE538P01019
28331,TARAPUR,Tarapur Transformers Ltd,INE747K01017
45663,538496,Tarini International Ltd,INE849M01017
27678,TARMAT,Tarmat Ltd,INE924H01018
6709,512271,Tashi India Ltd,INE552H01017
1897,TASTYBITE,Tasty Bite Eatables Ltd,INE488B01017
42365,540955,Tasty Dairy Specialities Ltd,INE773Y01014
552,TATACHEM,Tata Chemicals Ltd,INE092A01019
121,TATACOFFEE,Tata Coffee Ltd,INE493A01027
2295,TATACOMM,Tata Communications Ltd,INE151A01013
5400,TCS,Tata Consultancy Services Ltd,INE467B01029
557,TATACONSUM,Tata Consumer Products Ltd,INE192A01025
2322,TATAELXSI,Tata Elxsi Ltd,INE670A01012
298,TATAINVEST,Tata Investment Corporation Ltd,INE672A01018
2986,TATAMETALI,Tata Metaliks Ltd,INE056C01010
560,TATAMOTORS,Tata Motors Ltd,INE155A01022
36014,TATAMTRDVR,Tata Motors-DVR,IN9155A01020
73869,NETF,Tata Nifty ETF,INF277K015R5
74492,NPBET,Tata Nifty Private Bank ETF,INF277K010X4
554,TATAPOWER,Tata Power Company Ltd,INE245A01021
3169,TATASTLBSL,Tata Steel BSL Ltd,INE824B01021
300,TATASTLLP,Tata Steel Long Products Ltd,INE674A01014
566,TATASTEEL,Tata Steel Ltd,INE081A01012
21214,TTML,Tata Teleservices (Maharashtra) Ltd,INE517B01013
4505,521228,Tatia Global Venture Ltd,INE083G01031
5903,531190,Tavernier Resources Ltd,INE355H01015
72184,541228,Taylormade Renewables Ltd,INE459Z01017
558,TATAYODOGA,Tayo Rolls Ltd,INE895C01011
17258,532284,TCFC Finance Ltd,INE389D01013
38923,TCIDEVELOP,TCI Developers Ltd,INE662L01016
67917,TCIEXP,TCI Express Ltd,INE586V01016
3019,TCIFINANCE,TCI Finance Ltd,INE911B01018
547,532262,TCI Industries Ltd,INE920B01019
1823,524156,TCM Ltd,INE034F01010
68851,TCNSBRANDS,TCNS Clothing Co. Ltd,INE778U01029
1764,TCPLPACK,TCPL Packaging Ltd,INE822C01015
34673,TDPOWERSYS,TD Power Systems Ltd,INE419M01019
1892,512011,Tea Time Ltd,INE237U01018
24915,TEAMLEASE,Team Lease Services Ltd,INE985S01024
17215,TECHM,Tech Mahindra Ltd,INE669C01036
4050,TECHIN,Techindia Nirman Ltd,INE778A01021
37716,TECHNOE,Techno Electric & Engineering Company Ltd,INE285K01026
2886,522142,Techno Forge Ltd,INE305I01018
26912,TIIL,Technocraft Industries (India) Ltd,INE545H01011
13786,TECHNOFAB,Technofab Engineering Ltd,INE509K01011
1452,509917,Technojet Consultants Ltd,INE881P01013
1668,501421,TechNVision Ventures Ltd,INE314H01012
1387,513153,Techtrek India Ltd,INE892N01015
2075,TECILCHEM,TECIL Chemical & Hydro Power Ltd,INE014B01011
1345,507761,Teem Laboratories Ltd,INE202D01018
2346,524204,Teesta Agro Industries Ltd,INE757D01011
7701,538793,Tej Infoways Ltd,INE530C01014
35619,TEJASNET,Tejas Networks Ltd,INE010J01012
14064,531628,Tejassvi Aaharam Ltd,INE173E01019
65863,539428,Tejnaksh Healthcare Ltd,INE030T01019
5100,530595,TeleCanor Global Ltd,INE381G01013
1085,TELEPHNCAB,Telephone Cables Ltd,INE745C01018
20882,532315,Telesys Info-Infra (I) Ltd,INE042B01012
72176,TEMBO,Tembo Global Industries Ltd,INE869Y01010
2910,519228,Temptation Foods Ltd,INE244I01019
43939,537119,Tentiwala Metal Products Ltd,INE486P01011
21179,TERASOFT,Tera Software Ltd,INE482B01010
5148,530533,Terai Tea Co Ltd,INE390D01011
1931,506162,Terraform Magnum Ltd,INE122V01010
1932,512157,Terraform Realstate Ltd,INE123V01018
1996,513305,Terrascope Ventures Ltd,INE346M01022
1249,VULCANENG,Terruzzi Fercalx India Ltd,INE699C01017
4263,526638,Texel Industries Ltd,INE594V01028
562,TEXINFRA,Texmaco Infrastructure & Holdings Ltd,INE435C01024
27419,TEXRAIL,Texmaco Rail & Engineering Ltd,INE621L01012
30992,TEXMOPIPES,Texmo Pipes & Products Ltd,INE141K01013
5143,530635,Texplast Industries Ltd,INE544D01013
27437,TGBHOTELS,TGB Banquets & Hotels Ltd,INE797H01018
857,SREERAYALK,TGV Sraac Ltd,INE284B01028
2088,509945,Thacker & Company Ltd,INE077P01034
4313,526654,Thakkers Developers Ltd,INE403F01017
2257,509015,Thakral Services (India) Ltd,INE190F01028
5886,514484,Thambbi Modern Spinning Mills Ltd,INE830D01016
6490,501756,Thana Electric Supply Company Ltd,INE451E01019
34920,THANGAMAYL,Thangamayil Jewellery Ltd,INE085J01014
73498,ANUP,The Anup Engineering Ltd,INE294Z01018
6454,BYKE,The Byke Hospitality Ltd,INE319B01014
1102,HITECHGEAR,The Hi-Tech Gears Ltd,INE127B01011
4803,THEINVEST,The Investment Trust of India Ltd,INE924D01017
357,RAMCOCEM,The Ramco Cements Ltd,INE331A01037
42197,THEJO,Thejo Engineering Ltd,INE121N01019
4895,THEMISMED,Themis Medicare Ltd,INE083B01016
4767,THERMAX,Thermax Ltd,INE152A01029
66284,539310,Thinkink Picturez Ltd,INE365S01037
26420,538464,Thirani Projects Ltd,INE901C01017
6939,531652,Thirdwave Financial Intermediaries Ltd,INE528C01018
1878,THIRUSUGAR,Thiru Arooran Sugars Ltd,INE409A01015
563,TIRUMALCHM,Thirumalai Chemicals Ltd,INE338A01024
564,THOMASCOOK,Thomas Cook (India) Ltd,INE332A01027
40521,THOMASCOTT,Thomas Scott India Ltd,INE480M01011
42518,THYROCARE,Thyrocare Technologies Ltd,INE594H01019
7081,540108,Tiaan Ayurvedic & Herbs Ltd,INE864T01011
2846,TIDEWATER,Tide Water Oil Co (I) Ltd,INE484C01022
43787,536264,Tiger Logistics (India) Ltd,INE906O01011
40460,TIJARIA,Tijaria Polypipes Ltd,INE440L01017
569,TIL,TIL Ltd,INE806C01018
24826,503663,Tilak Ventures Ltd,INE026L01022
3388,TI,Tilaknagar Industries Ltd,INE133E01013
40450,TIMBOR,Timbor Home Ltd,INE346L01016
27753,TIMETECHNO,Time Technoplast Ltd,INE508G01029
4157,TIMESGTY,Times Guaranty Ltd,INE289C01025
3143,TIMEXWATCH,Timex Group India Ltd,INE064A01026
2226,TIMKEN,Timken India Ltd,INE325A01013
3152,519256,Tinna Oils & Chemicals Ltd,
5039,530475,Tinna Rubber & Infrastructure Ltd,INE015C01016
67043,541741,Tinna Trade Ltd,INE401Z01019
565,TINPLATE,Tinplate Company of India Ltd,INE422C01014
8022,TIPSINDLTD,Tips Industries Ltd,INE716B01011
4385,526675,Tirth Plastic Ltd,INE008N01018
14389,539488,Tirupati Fin-Lease Ltd,INE027S01017
6560,539008,Tirupati Fincorp Ltd,INE642O01012
7941,540904,Tirupati Foam Ltd,INE115G01015
65411,TIRUPATIFL,Tirupati Forge Ltd,INE319Y01016
1011,531547,Tirupati Industries (India) Ltd,INE329E01017
7254,531814,Tirupati Sarjan Ltd,INE297J01023
3872,524582,Tirupati Starch & Chemicals Ltd,INE314D01011
15802,539040,Tirupati Tyres Ltd,INE812Q01016
68404,539985,Titaanium Ten Enterprise Ltd,INE120V01014
19939,TWL,Titagarh Wagons Ltd,INE615H01020
4349,524717,Titan Biotech Ltd,INE150C01011
1016,TITAN,Titan Company Ltd,INE280A01028
2134,523427,Titan Foods & Fashions Ltd,
1728,521005,Titan Intech Ltd,INE807M01023
4896,530045,Titan Securities Ltd,INE090D01017
7518,511096,Tivoli Construction Ltd,INE747V01014
3252,TMTINDIA,TMT (I) Ltd,INE182E01010
14610,TODAYS,Todays Writing Instruments Ltd,INE944B01019
6923,531644,Tokyo Finance Ltd,INE546D01018
4159,TOKYOPLAST,Tokyo Plast International Ltd,INE932C01012
2700,MSSHOES,Tomorrowland Technologies Exports Ltd,INE03FA01012
3616,TORNTPHARM,Torrent Pharmaceuticals Ltd,INE685A01028
18488,TORNTPOWER,Torrent Power Ltd,INE813H01021
1366,517207,Tosha International Ltd,
2949,523878,Total Hospitality Ltd,INE109E01013
71075,TOTAL,Total Transport Systems Ltd,INE336X01012
71740,TOUCHWOOD,Touchwood Entertainment Ltd,INE486Y01013
4317,TFCILTD,Tourism Finance Corporation of India Ltd,INE305A01015
7154,531771,Towa Sokki Ltd,INE311M01018
4423,512612,Towels India Exports Ltd,
37062,538607,Toyam Industries Ltd,INE457P01020
3634,517407,Toyama Electric Ltd,INE081D01016
2098,TPINDIA,TPI India Ltd,INE578C01021
4150,TPLPLASTEH,TPL Plastech Ltd,INE413G01014
15388,509953,Trade-Wings Ltd,INE961E01017
5684,530783,Trans Asia Corporation Ltd,INE321C01018
4918,526961,Trans Financial Resources Ltd,INE404B01014
1982,TRANSFREIT,Trans Freight Containers Ltd,INE360D01014
3871,517443,Trans India Glass Ltd,
2826,TRANSCHEM,Transchem Ltd,INE019B01010
6364,531318,Transcon Research & Infotech Ltd,INE273C01011
8035,532410,Transcorp International Ltd,INE330E01023
28340,TRIL,Transformers & Rectifiers India Ltd,INE763I01026
3154,526139,Transgene Biotek Ltd,INE773D01018
3674,519367,Transglobe Foods Ltd,INE213P01027
74494,542765,Transpact Enterprises Ltd,INE06YD01010
570,TRANSPEK,Transpek Industry Ltd,INE687A01016
20561,TCI,Transport Corporation of India Ltd,INE688A01022
23431,TFL,Transwarranty Finance Ltd,INE804H01012
70993,TRANSWIND,Transwind Infrastructures Ltd,INE792X01016
74682,542923,Tranway Technologies Ltd,INE0BIW01023
4663,511730,TRC Financial Services Ltd,INE759D01017
40647,TREEHOUSE,Tree House Education & Accessories Ltd,INE040M01013
70925,TREJHARA,Trejhara Solutions Ltd,INE00CA01015
1709,517228,Trend Electronics Ltd,INE219F01017
345,TRENT,Trent Ltd,INE849A01020
7938,532159,Trescon Ltd,INE088D01011
556,TRF,TRF Ltd,INE391D01019
19638,TBZ,Tribhovandas Bhimji Zaveri Ltd,INE760L01018
14476,531703,Tribhuvan Housing Ltd,INE884D01039
7125,531716,Tricom Fruit Products Ltd,INE843F01014
14804,TRICOM,Tricom India Ltd,INE771B01032
2970,TRIDENT,Trident Ltd,INE064C01022
71476,540726,Trident Texofab Ltd,INE071Y01013
6495,531972,Trident Tools Ltd,INE179D01018
14151,531568,Tridev InfraEstates Ltd,INE723K01018
4584,TRIGYN,Trigyn Technologies Ltd,INE948A01012
7029,531658,Trijal Industries Ltd,INE454E01013
14517,531712,Trilogic Digital Media Ltd,INE532D01018
33252,536565,Trimurthi Ltd,INE314I01036
14132,531846,Trinity League India Ltd,INE884X01011
23600,512417,Trinity Tradelink Ltd,INE567D01022
