id,mstarId,name,isin
4484,F00000SKLD,DSP Dynamic Asset Allocation Fund Regular Dividend Payout,INF740K01K65
4485,F00000ZF5H,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly Dividend Reinvestment Option,INF754K01II8
4486,F00000PH1T,Edelweiss Balanced Advantage Fund Direct Dividend Payout,INF754K01BP8
4487,F00000418C,Edelweiss Balanced Advantage Fund - Regular Plan - Growth,INF754K01285
4488,F00000ZEN7,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly Dividend Reinvestment Option,INF754K01IL2
4489,F0000043KQ,Edelweiss Balanced Advantage Fund Dividend Payout,INF754K01251
4490,F00000PFXJ,Edelweiss Balanced Advantage Fund -Direct Plan-Growth,INF754K01BS2
4495,F00000PE3L,ICICI Prudential Balanced Advantage Fund Direct Plan Dividend Payout,INF109K011B2
4496,F00000PE3M,ICICI Prudential Balanced Advantage Fund Direct Plan Growth,INF109K012B0
4497,F00000PSMT,ICICI Prudential Balanced Advantage Fund Direct Plan Monthly Dividend Payout,
4498,F00000Z84U,ICICI Prudential Balanced Advantage Fund Direct Plan Quarterly Dividend Reinvestment,
4499,F000000CC0,ICICI Prudential Balanced Advantage Fund Dividend Payout,INF109K01BG4
4500,F000000CC1,ICICI Prudential Balanced Advantage Fund Growth,INF109K01BH2
4501,F00000PRPZ,ICICI Prudential Balanced Advantage Fund Monthly Dividend Payout,
4502,F00000Z84X,ICICI Prudential Balanced Advantage Fund Quarterly Dividend Reinvestment,
4503,F00000Z8EE,IDFC Dynamic Equity Direct Dividend Reinvestment,INF194KA1UI9
4504,F00000UKG0,IDFC Dynamic Equity Direct Growth,INF194KA1UH1
4505,F00000Z8EF,IDFC Dynamic Equity Regular Dividend Reinvestment,INF194KA1UF5
4506,F00000UKFY,IDFC Dynamic Equity Regular Growth,INF194KA1UE8
4507,F00000PD9C,Invesco India Dynamic Equity Fund Direct Plan Dividend Payout,INF205K01LL9
4508,F00000PD9H,Invesco India Dynamic Equity Fund - Direct Plan - Growth,INF205K01LN5
4509,F000000JSL,Invesco India Dynamic Equity Fund Dividend Payout,INF205K01239
4510,F000000JVS,Invesco India Dynamic Equity Fund Growth,INF205K01213
4511,F00000PE6Q,L&T Balanced Advantage Fund Direct Plan Dividend Payout Option,INF917K01IL5
4512,F00000PD02,L&T Balanced Advantage Fund Direct Plan Growth Option,INF917K01IN1
4513,F00000LXES,L&T Balanced Advantage Fund Dividend Payout,INF917K01KX6
4514,F00000LXER,L&T Balanced Advantage Fund Growth,INF917K01KY4
4515,F00000Z8SE,Motilal Oswal Dynamic Fund Direct Plan Annual Dividend Reinvestment Option,INF247L01676
4516,F00000XTW5,Motilal Oswal Dynamic Fund - Direct Plan - Growth Option,INF247L01635
4517,F00000Z8SF,Motilal Oswal Dynamic Fund Direct Plan Quarterly Dividend Reinvestment Option,INF247L01668
4518,F00000Z8SG,Motilal Oswal Dynamic Fund Regular Plan Annual Dividend Reinvestment Option,INF247L01627
4519,F00000XTW8,Motilal Oswal Dynamic Fund - Regular Plan - Growth Option,INF247L01585
4520,F00000Z8SH,Motilal Oswal Dynamic Fund Regular Plan Quarterly Dividend Reinvestment Option,INF247L01619
4521,F00000PD5L,Principal Balanced Advantage Fund - Direct Plan - Growth Option,INF173K01FI7
4522,F00000PD5E,Principal Balanced Advantage Fund Direct Monthly Dividend Payout,INF173K01FF3
4523,F00000LLY3,Principal Balanced Advantage Growth,INF173K01585
4524,F00000LLY4,Principal Balanced Advantage Monthly Dividend Payout,INF173K01551
4525,F00000VMR3,SBI Dynamic Asset Allocation Direct Dividend Payout,INF200KA1697
4526,F00000VMR2,SBI Dynamic Asset Allocation Direct Growth,INF200KA1671
4527,F00000VMR1,SBI Dynamic Asset Allocation Regular Dividend Payout,INF200KA1663
4528,F00000VMR0,SBI Dynamic Asset Allocation Regular Growth,INF200KA1648
4529,F00000ZU7C,Union Balanced Advantage Fund Direct Dividend Reinvestment,INF582M01DF6
4530,F00000ZU7A,Union Balanced Advantage Fund Direct Growth,INF582M01DE9
4531,F00000ZU7B,Union Balanced Advantage Fund Regular Dividend Reinvestment,INF582M01DJ8
4532,F00000ZU78,Union Balanced Advantage Fund Regular Growth,INF582M01DI0
4535,F00000W7Y9,Axis Equity Saver Fund Direct Plan Growth,INF846K01VJ3
4536,F00000W7YA,Axis Equity Saver Fund Direct Plan Monthly Dividend Payout,INF846K01VK1
4537,F00000W7YB,Axis Equity Saver Fund Direct Plan Quarterly Dividend Payout,INF846K01VM7
4538,F00000Z7E2,Axis Equity Saver Fund Direct Plan Regular Dividend Reinvestment,INF846K01XQ4
4539,F00000W7YC,Axis Equity Saver Fund Regular Plan Growth,INF846K01VO3
4540,F00000W7YD,Axis Equity Saver Fund Regular Plan Monthly Dividend Payout,INF846K01VP0
4541,F00000W7YE,Axis Equity Saver Fund Regular Plan Quarterly Dividend Payout,INF846K01VR6
4542,F00000Z7E5,Axis Equity Saver Fund Regular Plan Regular Dividend Reinvestment,INF846K01XS0
4543,F00000Z7OU,PGIM India Equity Savings Fund Annual Dividend Reinvestment Option,INF223J01FA9
4544,F00000U4WQ,PGIM India Equity Savings Fund Direct Plan Annual Dividend Payout,INF223J01QA6
4545,F00000PDWH,PGIM India Equity Savings Fund Direct Plan Growth,INF223J01QD0
4546,F00000T8UV,PGIM India Equity Savings Fund Direct Plan Monthly Dividend Payout,INF223J01QE8
4547,F00000VYAS,PGIM India Equity Savings Fund Direct Plan Quarterly Dividend Payout,INF223J01QG3
4548,F0GBR06SG4,PGIM India Equity Savings Fund Growth Option,INF223J01FB7
4549,F00000Z7OY,PGIM India Equity Savings Fund Monthly Dividend Reinvestment Option,INF223J01FD3
4550,F00000Z7OZ,PGIM India Equity Savings Fund Quarterly Dividend Reinvestment,INF223J01FF8
4551,F00000Z7T4,DSP Equity Savings Fund Direct Plan Dividend Reinvestment,INF740KA1512
4552,F00000X1Q9,DSP Equity Savings Fund - Direct Plan - Growth,INF740KA1504
4553,F00000Z7T5,DSP Equity Savings Fund Direct Plan Monthly Dividend Reinvestment,INF740KA1538
4554,F00000Z7T6,DSP Equity Savings Fund Direct Plan Quarterly Dividend Reinvestment,INF740KA1553
4555,F00000Z7T9,DSP Equity Savings Fund Regular Plan Quarterly Dividend Reinvestment,INF740KA1488
4556,F00000Z7T7,DSP Equity Savings Fund Regular Plan Dividend Reinvestment,INF740KA1447
4557,F00000X1Q5,DSP Equity Savings Fund - Regular Plan - Growth,INF740KA1439
4558,F00000Z7T8,DSP Equity Savings Fund Regular Plan Monthly Dividend Reinvestment,INF740KA1462
4559,F00000UKI9,Edelweiss Equity Savings Direct Bonus,
4560,F00000Z7VV,Edelweiss Equity Savings Direct Dividend Reinvestment,INF843K01KF1
4561,F00000UKI7,Edelweiss Equity Savings Direct Growth,INF843K01KC8
4562,F00000ZQ7I,Edelweiss Equity Savings Fund - Direct Plan - Monthly Dividend Reinvestment Option,INF754K01IO6
4563,F00000UKI6,Edelweiss Equity Savings Regular Bonus,
4564,F00000Z7VW,Edelweiss Equity Savings Regular Dividend Reinvestment,INF843K01KJ3
4565,F00000UKI4,Edelweiss Equity Savings Regular Growth,INF843K01KG9
4566,F00000ZR04,Edelweiss Equity Savings Fund - Regular Plan - Monthly Dividend Reinvestment Option,INF754K01IQ1
4567,F00000Z818,HDFC Equity Savings Fund Dividend Reinvestment,INF179K01AK1
4568,F00000PE1H,HDFC Equity Savings Fund -Direct Plan Dividend Payout Option,INF179K01XR8
4569,F00000PE1I,HDFC Equity Savings Fund -Direct Plan - Growth Option,INF179K01XT4
4570,F0GBR06RO7,HDFC Equity Savings Fund Growth,INF179K01AM7
4571,F00000V3FZ,ICICI Prudential Equity Savings Fund Growth,INF109KA14I5
4572,F00000V3G3,ICICI Prudential Equity Savings Fund Direct Growth,INF109KA11J9
4573,F00000V3G6,ICICI Prudential Equity Savings Fund Direct Half Yearly Dividend Payout,INF109KA17J6
4574,F00000V3G4,ICICI Prudential Equity Savings Fund Direct Monthly Dividend Payout,INF109KA15J0
4575,F00000V3G5,ICICI Prudential Equity Savings Fund Direct Quarterly Dividend Payout,INF109KA16J8
4576,F00000V3G2,ICICI Prudential Equity Savings Fund Half Yearly Dividend Payout,INF109KA10J1
4577,F00000V3G0,ICICI Prudential Equity Savings Fund Monthly Dividend Payout,INF109KA18I6
4578,F00000V3G1,ICICI Prudential Equity Savings Fund Quarterly Dividend Payout,INF109KA19I4
4581,F00000VEPF,IDFC Equity Savings Fund Regular Plan Annual Dividend Payout,INF194KA1XX2
4582,F00000WJKV,IDFC Equity Savings Fund Direct Plan Annual Dividend Payout,INF194KA1YA8
4583,F00000SDT8,IDFC Equity Savings Fund Direct Plan Growth,INF194K01Z02
4584,F00000Z8CU,IDFC Equity Savings Fund Direct Plan Dividend Reinvestment,INF194K01Z10
4585,F000002135,IDFC Equity Savings Fund Regular Plan Growth,INF194K01581
4586,F00000Z8CW,IDFC Equity Savings Fund Regular Plan Dividend Reinvestment,INF194K01599
4587,F00000PD0R,L&T Equity Savings Direct Plan Quarterly Dividend Payout,INF917K01GC8
4588,F00000PD0Q,L&T Equity Savings Direct Plan Growth Plan,INF917K01GE4
4589,F00000PD0S,L&T Equity Savings Direct Plan Monthly Dividend Payout,INF917K01GA2
4590,F00000N4F3,L&T Equity Savings Growth,INF917K01AA5
4591,F00000N4F4,L&T Equity Savings Monthly Dividend Payout,INF917K01973
4592,F00000N4F5,L&T Equity Savings Quarterly Dividend Payout,INF917K01999
4593,F00000YD7G,Mahindra Manulife Equity Savings Dhan Sanchay YojanaDirect Plan Dividend Payout,INF174V01200
4594,F00000YD7F,Mahindra Manulife Equity Savings Dhan Sanchay Yojana Direct Plan Growth,INF174V01184
4595,F00000YD7E,Mahindra Manulife Equity Savings Dhan Sanchay Yojana Regular Plan Dividend Payout,INF174V01176
4596,F00000YD7D,Mahindra Manulife Equity Savings Dhan Sanchay Yojana Regular Plan Growth,INF174V01150
4597,F00000PE43,Principal Equity Savings Direct Plan Dividend Payout Option Monthly,INF173K01HC6
4598,F00000PD4N,Principal Equity Savings - Direct Plan - Growth Option,INF173K01GZ9
4599,F0GBR06S1O,Principal Equity Savings Fund Growth,INF173K01213
4600,F0GBR06S1P,Principal Equity Savings Monthly Dividend Payout,INF173K01247
4601,F0GBR06S1Q,Principal Equity Savings Quarterly Dividend Payout,INF173K01262
4602,F00000PD4P,Principal Equity Savings Direct Plan Dividend Payout Option Quarterly,INF173K01HF9
4603,F00000VWU5,Nippon India Equity Savings Direct Bonus,
4604,F00000VWU7,Nippon India Equity Savings Direct Growth,INF204KA1W77
4605,F00000VWU9,Nippon India Equity Savings Direct Quarterly Dividend Payout Option,INF204KA1X19
4606,F00000VWU6,Nippon India Equity Savings Direct Dividend Payout Option,INF204KA1W93
4607,F00000VWU8,Nippon India Equity Savings Direct Monthly Dividend Payout Option,INF204KA1X35
4608,F00000VWUA,Nippon India Equity Savings Dividend Payout Option,INF204KA1W10
4609,F00000VWU4,Nippon India Equity Savings Bonus,
4610,F00000VWUB,Nippon India Equity Savings Growth,INF204KA1V94
4611,F00000VWUC,Nippon India Equity Savings Monthly Dividend Payout Option,INF204KA1W51
4612,F00000VWUD,Nippon India Equity Savings Quarterly Dividend Payout Option,INF204KA1W36
4613,F00000VWNH,SBI Equity Savings Direct Growth,INF200KA1DF3
4614,F00000VWNJ,SBI Equity Savings Direct Monthly Dividend Payout,INF200KA1DH9
4615,F00000VWNI,SBI Equity Savings Direct Quarterly Dividend Payout,INF200KA1DJ5
4616,F00000VWNE,SBI Equity Savings Regular Growth,INF200KA1DA4
4617,F00000VWNF,SBI Equity Savings Regular Quarterly Dividend Payout,INF200KA1DC0
4618,F00000VWNG,SBI Equity Savings Regular Monthly Dividend Payout,INF200KA1DE6
4619,F0GBR06RFP,Tata Equity Savings Regular Periodic Dividend Payout,INF277K01915
4620,F00000PFKJ,Tata Equity Savings Direct Plan Monthly Dividend Payout,INF277K01QJ1
4621,F0GBR06RFO,Tata Equity Savings Regular Monthly Dividend Payout,INF277K01899
4622,F00000PFKK,Tata Equity Savings Direct Plan Periodic Dividend Payout,INF277K01QL7
4623,F00000PDHQ,Tata Equity Savings Direct Plan Growth,INF277K01QH5
4624,F0GBR06RFN,Tata Equity Savings Regular Growth,INF277K01907
4625,F00000PDN6,Axis Triple Advantage Fund Direct Plan Dividend Payout Option,INF846K01ET8
4626,F00000PDN9,Axis Triple Advantage Fund Direct Plan Growth Option,INF846K01EV4
4627,F00000J3Q7,Axis Triple Advantage Dividend Payout,INF846K01776
4628,F00000J3Q6,Axis Triple Advantage Growth,INF846K01768
4629,F000003ZCF,Edelweiss Aggressive Hybrid A Growth,INF754K01202
4630,F000002YH1,Edelweiss Aggressive Hybrid B Growth,
4631,F00000NS2O,Edelweiss Aggressive Hybrid A Dividend Payout,INF754K01178
4632,F00000PDWO,Edelweiss Aggressive Hybrid -Direct Plan-Dividend Payout Option,INF754K01CB6
4633,F00000PDWP,Edelweiss Aggressive Hybrid -Direct Plan-Growth Option,INF754K01CE0
4634,F00000Z7WH,Edelweiss Aggressive Hybrid B Dividend Reinvestment,
4635,F00000PNE6,Essel 3 in 1 Fund Direct Plan Dividend Payout Option Monthly Dividend Payout,INF959L01551
4636,F00000PFJ5,Essel 3 in 1 Fund Direct Plan Dividend Payout Option Quarterly Dividend Payout,INF959L01577
4637,F00000PD3H,Essel 3 in 1 Fund Direct Plan Growth Option,INF959L01544
4638,F00000N4T5,Essel 3 in 1 Fund Monthly Dividend Payout,INF959L01023
4639,F00000MI9N,Essel 3 in 1 Fund Quarterly Dividend Payout,INF959L01031
4640,F00000MI9M,Essel 3 in 1 Fund Growth,INF959L01015
4641,F00000PE1G,HDFC Multi - Asset-Direct Plan - Growth Option,INF179K01XW8
4642,F00000Z82P,HDFC Multi - Asset Dividend Reinvestment,INF179K01AN5
4643,F00000PE1F,HDFC Multi - Asset-Direct Plan Dividend Payout Option,INF179K01XU2
4644,F0GBR06RO9,HDFC Multi - Asset Growth,INF179K01AP0
4645,F00000PE3I,ICICI Prudential Multi-Asset Fund Direct Plan Dividend Payout,INF109K014K7
4646,F00000PE3K,ICICI Prudential Multi-Asset Fund Direct Plan Growth,INF109K015K4
4647,F00000Z86A,ICICI Prudential Multi-Asset Fund Dividend Reinvestment,INF109K01779
4648,F0GBR06S3A,ICICI Prudential Multi-Asset Fund Growth,INF109K01761
4651,F00000PDDG,SBI Multi Asset Allocation Fund Direct Plan Monthly Dividend Payout,INF200K01UB2
4652,F0GBR06R7Z,SBI Multi Asset Allocation Fund Regular Monthly Dividend Payout,INF200K01826
4653,F00000PDDI,SBI Multi Asset Allocation Fund Direct Plan Annual Dividend Payout,INF200K01TY6
4654,F0GBR06R7X,SBI Multi Asset Allocation Fund Regular Annual Dividend Payout,INF200K01792
4655,F00000PDDC,SBI Multi Asset Allocation Fund Direct Plan Growth,INF200K01TZ3
4656,F0GBR06R7Y,SBI Multi Asset Allocation Fund Regular Growth,INF200K01800
4657,F00000PDDE,SBI Multi Asset Allocation Fund Direct Plan Quarterly Dividend Payout,INF200K01UD8
4658,F0GBR06R80,SBI Multi Asset Allocation Fund Regular Quarterly Dividend Payout,INF200K01842
4663,F000002BV2,UTI Multi Asset Fund Regular Plan Dividend Payout,INF789F01AN1
4664,F00000PDNC,UTI Multi Asset Fund Dividend Payout Option-Direct,INF789F01VC0
4665,F000002BV3,UTI Multi Asset Fund Regular Plan Growth,INF789F01AP6
4666,F00000PDN8,UTI Multi Asset Fund - Growth Option-Direct,INF789F01VE6
1003913,F0000124VU,ICICI Prudential Retirement Fund Hybrid Conservative Plan Direct Growth,INF109KC1UA8
1003914,F0000124VT,ICICI Prudential Retirement Fund Pure Equity Plan Regular Dividend Payout,INF109KC1TR4
4674,F00000QI4V,Aditya Birla Sun Life Corporate Bond Fund Dividend Payout Direct Plan,
4675,F00000QKFB,Aditya Birla Sun Life Corporate Bond Fund Dividend Payout Regular Plan,INF209KA1KS2
4676,F00000PDQF,Aditya Birla Sun Life Corporate Bond Fund Growth Direct Plan,INF209K01S38
4677,F0GBR06S9S,Aditya Birla Sun Life Corporate Bond Fund Regular Plan Growth,INF209K01785
4678,F00000PDQG,Aditya Birla Sun Life Corporate Bond Fund Monthly Dividend Payout Direct Plan,INF209K01N90
4679,F00000Z7J8,Aditya Birla Sun Life Corporate Bond Fund Regular Plan Monthly Dividend Reinvestment,INF209K01983
4685,F00000VPXZ,Aditya Birla Sun Life Credit Risk Fund Direct Plan Bonus,
4686,F00000Z7HB,Aditya Birla Sun Life Credit Risk Fund Direct Plan Dividend Reinvestment,
4687,F00000VPXX,Aditya Birla Sun Life Credit Risk Fund Direct Plan Growth,
4688,F00000VPXW,Aditya Birla Sun Life Credit Risk Fund Regular Plan Bonus,
4689,F00000Z7HC,Aditya Birla Sun Life Credit Risk Fund Regular Plan Dividend Reinvestment,
4690,F00000VPXU,Aditya Birla Sun Life Credit Risk Fund Regular Plan Growth,
4691,F00000V80D,Aditya Birla Sun Life Dynamic Bond Fund Direct Plan Dividend Payout,INF209KA1TX3
4692,F00000PDOQ,Aditya Birla Sun Life Dynamic Bond Fund Retail Growth Direct Plan,INF209K01N82
4693,F0GBR06S6L,Aditya Birla Sun Life Dynamic Bond Fund Regular Plan Growth,INF209K01793
4694,F00000PDOR,Aditya Birla Sun Life Dynamic Bond Fund Retail Monthly Dividend Payout Direct Plan,INF209K01R62
4695,F000002R3F,Aditya Birla Sun Life Dynamic Bond Fund Regular Plan Monthly Dividend Payout,INF209K01801
4696,F00000PDOS,Aditya Birla Sun Life Dynamic Bond Fund Retail Quarterly Dividend Payout Direct Plan,INF209K01R88
4697,F00000Z7HI,Aditya Birla Sun Life Dynamic Bond Fund Regular Plan Quarterly Dividend Reinvestment,INF209K01819
4698,F00000UQGX,Aditya Birla Sun Life Dynamic Bond Fund Regular Plan Dividend Payout,INF209KA1TV7
4699,F000002QYM,Aditya Birla Sun Life Dynamic Bond Discipline Advantage Plan,
4700,F000002R39,Aditya Birla Sun Life Income Fund Discipline Advantage Plan,
4701,F00000VE0M,Aditya Birla Sun Life Income Fund Dividend Payout Direct Plan,INF209KA1WL2
4702,F00000VDOZ,Aditya Birla Sun Life Income Fund Dividend Payout Regular Plan,
4703,F00000PDPI,Aditya Birla Sun Life Income Fund Growth Direct Plan,INF209K01WY1
4704,F0GBR06S8J,Aditya Birla Sun Life Income Fund Regular Plan Growth,INF209K01579
4705,F00000Z7I9,Aditya Birla Sun Life Income Fund Quarterly Dividend Reinvestment Direct Plan,INF209K01R13
4706,F00000Z7IB,Aditya Birla Sun Life Income Fund Regular Plan Quarterly Dividend Reinvestment,INF209K01587
4707,F00000PDOC,Aditya Birla Sun Life Low Duration Daily Dividend Reinvestment Direct Plan,INF209K01XW3
1003920,F00001130W,HDFC Hybrid Eq Dividend Reinvestment,INF179K01AQ8
4709,F00000PDOD,Aditya Birla Sun Life Low Duration Growth Direct Plan,INF209K01XU7
4710,F0GBR06S9B,Aditya Birla Sun Life Low Duration Regular Plan Growth,INF209K01LQ0
4711,F0GBR06S9D,Aditya Birla Sun Life Low Duration Fund Institutional Daily Dividend Reinvestment,
4712,F0GBR06S9E,Aditya Birla Sun Life Low Duration Fund Institutional Growth,
4714,F00000Z7H2,Aditya Birla Sun Life Low Duration Weekly Dividend Reinvestment Direct Plan,
4716,F00000PDPZ,Aditya Birla Sun Life Medium Term Plan Direct Dividend Payout,
4717,F00000Z7IR,Aditya Birla Sun Life Medium Term Plan Regular Plan Dividend Reinvestment,
4718,F00000PDPX,Aditya Birla Sun Life Medium Term Plan Growth Direct Plan,
4719,F000002SSU,Aditya Birla Sun Life Medium Term Plan Regular Plan Growth,
4720,F00000PDPY,Aditya Birla Sun Life Medium Term Plan Half Yearly Dividend Payout Direct Plan,
4721,F00000Z7IQ,Aditya Birla Sun Life Medium Term Plan Regular Plan Half Yearly Dividend Reinvestment,
1003923,F00001130T,HDFC Hybrid Eq Direct Plan Dividend Reinvestment Option,INF179K01XX6
4723,F00000PDQ0,Aditya Birla Sun Life Medium Term Plan Quarterly Dividend Payout Direct Plan,
4724,F000002SSQ,Aditya Birla Sun Life Medium Term Plan Regular Plan Quarterly Dividend Payout,
4739,F00000PDQ7,Aditya Birla Sun Life Regular Savings Fund Direct Plan Growth,INF209K01XH4
4740,F0GBR06S91,Aditya Birla Sun Life Regular Savings Fund Monthly Payment-Regular Plan,INF209K01777
4741,F00000PDQ8,Aditya Birla Sun Life Regular Savings Fund Direct Plan Monthly Dividend Payout,INF209K01R47
4742,F00000Z7IW,Aditya Birla Sun Life Regular Savings Fund Regular Plan Monthly Dividend Reinvestment,INF209K01769
4743,F00000PDQK,Aditya Birla Sun Life Savings Fund Daily Dividend Reinvestment Direct Plan,INF209K01UQ1
4744,F000000IH6,Aditya Birla Sun Life Savings Fund Daily Dividend Reinvestment Regular Plan,INF209K01LY4
4745,F000003U9G,Aditya Birla Sun Life Savings Fund Discipline Advantage Plan Growth,
4746,F00000PDQL,Aditya Birla Sun Life Savings Fund Growth Direct Plan,INF209K01UR9
4747,F0GBR06S66,Aditya Birla Sun Life Savings Fund Growth Regular Plan,INF209K01LZ1
4748,F00000PDQM,Aditya Birla Sun Life Savings Fund Weekly Dividend Payout Direct Plan,INF209K01US7
4749,F000000II0,Aditya Birla Sun Life Savings Fund Weekly Dividend Reinvestment Regular Plan,INF209K01MA2
4750,F000000IHY,Aditya Birla Sun Life Savings Fund Retail Weekly Dividend Reinvestment,
4751,F000002137,Aditya Birla Sun Life Savings Fund Retail Daily Dividend Reinvestment,
4752,F0GBR06S68,Aditya Birla Sun Life Savings Fund Fund Retail Growth,
4753,F00000PDQH,Aditya Birla Sun Life Short Term Fund Dividend Payout Direct Plan,INF209K01R96
4754,F00000Z7J6,Aditya Birla Sun Life Short Term Fund Regular Plan Dividend Reinvestment,INF209K01975
4755,F00000PDQI,Aditya Birla Sun Life Short Term Fund Growth Direct Plan,INF209K01XK8
4756,F0GBR06S63,Aditya Birla Sun Life Short Term Fund Regular Plan Growth,INF209K01942
